Temperatura do ar ambiente,Rotação do motor - RPM,Carga calculada do motor,Ajuste de combustível de longo prazo - Banco 1,Temperatura do ar admitido - ACT,Temperatura do líquido de arrefecimento do motor - CTS,Ajuste de combustível de curto prazo - Banco 1,"Sonda lambda - Banco 1, sensor 2",Pressão barométrica,Tensão do módulo,Posição relativa da borboleta - TPS,Posição absoluta da borboleta - TPS,Posição absoluta da borboleta - Sensor B,"Sonda lambda - Banco 1, sensor 1","Ajuste de combustível de curto prazo - Banco 1, sensor 1",Pressão no coletor de admissão - MAP,Estado do sistema de combustível,Carga absoluta do motor,Nº de falhas na memória,Altitude
24 °C,656 rpm,21 %,0 %,52 °C,114 °C,2 %,0.64 V,970 mbar,13.96 V,0 %,11 %,11 %,0.73 V,0 %,310 mbar,Malha fechada null,16 %,0 null,177 m
24 °C,658 rpm,20 %,0 %,52 °C,114 °C,-1 %,0.65 V,970 mbar,13.96 V,0 %,11 %,11 %,0.71 V,-1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,663 rpm,21 %,0 %,52 °C,116 °C,-2 %,0.63 V,970 mbar,14.05 V,0 %,11 %,11 %,0.63 V,-2 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,660 rpm,22 %,0 %,52 °C,114 °C,0 %,0.60 V,970 mbar,13.87 V,0 %,11 %,11 %,0.09 V,0 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,661 rpm,22 %,0 %,52 °C,114 °C,1 %,0.57 V,970 mbar,13.87 V,0 %,11 %,11 %,0.28 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,660 rpm,21 %,0 %,52 °C,116 °C,2 %,0.55 V,970 mbar,14.05 V,0 %,11 %,11 %,0.71 V,2 %,310 mbar,Malha fechada null,16 %,0 null,177 m
24 °C,661 rpm,21 %,0 %,52 °C,116 °C,2 %,0.62 V,970 mbar,14.05 V,0 %,11 %,11 %,0.72 V,-1 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,663 rpm,22 %,0 %,52 °C,114 °C,-1 %,0.63 V,970 mbar,13.96 V,0 %,11 %,11 %,0.69 V,-2 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,663 rpm,20 %,0 %,52 °C,114 °C,0 %,0.61 V,970 mbar,13.96 V,1 %,11 %,11 %,0.10 V,0 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,658 rpm,22 %,0 %,52 °C,114 °C,1 %,0.57 V,970 mbar,14.05 V,0 %,11 %,11 %,0.67 V,1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,655 rpm,21 %,0 %,52 °C,116 °C,1 %,0.57 V,970 mbar,14.05 V,0 %,11 %,11 %,0.71 V,1 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,661 rpm,21 %,0 %,52 °C,116 °C,1 %,0.60 V,970 mbar,13.96 V,0 %,11 %,11 %,0.71 V,-1 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,659 rpm,21 %,0 %,52 °C,114 °C,-2 %,0.61 V,970 mbar,14.05 V,0 %,11 %,11 %,0.54 V,-2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,663 rpm,21 %,0 %,52 °C,116 °C,0 %,0.58 V,970 mbar,13.96 V,0 %,11 %,11 %,0.09 V,1 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,661 rpm,21 %,0 %,52 °C,114 °C,1 %,0.56 V,970 mbar,13.96 V,0 %,11 %,11 %,0.20 V,2 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,660 rpm,21 %,0 %,52 °C,116 °C,2 %,0.53 V,970 mbar,14.05 V,0 %,11 %,11 %,0.71 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,659 rpm,21 %,0 %,52 °C,114 °C,2 %,0.62 V,970 mbar,13.96 V,0 %,11 %,11 %,0.73 V,0 %,310 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,665 rpm,21 %,0 %,52 °C,116 °C,-1 %,0.64 V,970 mbar,13.96 V,0 %,11 %,11 %,0.71 V,-1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,659 rpm,21 %,0 %,52 °C,116 °C,-2 %,0.62 V,970 mbar,14.15 V,0 %,11 %,11 %,0.12 V,0 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,661 rpm,22 %,0 %,52 °C,114 °C,1 %,0.58 V,970 mbar,14.05 V,0 %,11 %,11 %,0.12 V,1 %,310 mbar,Malha fechada null,16 %,0 null,177 m
24 °C,659 rpm,21 %,0 %,52 °C,116 °C,2 %,0.56 V,970 mbar,14.05 V,0 %,11 %,11 %,0.69 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,661 rpm,21 %,0 %,52 °C,116 °C,2 %,0.59 V,970 mbar,13.96 V,0 %,11 %,11 %,0.71 V,2 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,661 rpm,21 %,0 %,52 °C,116 °C,-1 %,0.62 V,970 mbar,13.77 V,0 %,11 %,11 %,0.70 V,-1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,663 rpm,21 %,0 %,52 °C,114 °C,-2 %,0.62 V,970 mbar,14.05 V,0 %,11 %,11 %,0.19 V,0 %,310 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,666 rpm,22 %,0 %,52 °C,116 °C,1 %,0.58 V,970 mbar,14.05 V,0 %,11 %,11 %,0.15 V,1 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,661 rpm,21 %,0 %,52 °C,116 °C,1 %,0.55 V,970 mbar,14.05 V,0 %,11 %,11 %,0.66 V,1 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,663 rpm,21 %,0 %,52 °C,114 °C,1 %,0.55 V,970 mbar,14.05 V,0 %,11 %,11 %,0.70 V,1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,663 rpm,21 %,0 %,52 °C,116 °C,-1 %,0.61 V,970 mbar,13.96 V,0 %,11 %,11 %,0.68 V,-2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,660 rpm,21 %,0 %,52 °C,114 °C,0 %,0.61 V,970 mbar,13.96 V,1 %,11 %,11 %,0.10 V,0 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,663 rpm,22 %,0 %,52 °C,116 °C,1 %,0.57 V,970 mbar,13.87 V,0 %,11 %,11 %,0.14 V,2 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,662 rpm,21 %,0 %,54 °C,116 °C,2 %,0.55 V,970 mbar,14.05 V,0 %,11 %,11 %,0.70 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,657 rpm,21 %,0 %,54 °C,114 °C,2 %,0.61 V,970 mbar,14.05 V,0 %,11 %,11 %,0.72 V,2 %,310 mbar,Malha fechada null,16 %,0 null,177 m
24 °C,661 rpm,21 %,0 %,54 °C,116 °C,-1 %,0.64 V,970 mbar,13.96 V,0 %,11 %,11 %,0.71 V,-1 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,661 rpm,21 %,0 %,54 °C,114 °C,-2 %,0.63 V,970 mbar,13.96 V,0 %,11 %,11 %,0.11 V,0 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,661 rpm,22 %,0 %,54 °C,114 °C,1 %,0.59 V,970 mbar,14.05 V,0 %,11 %,11 %,0.12 V,2 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,656 rpm,21 %,0 %,54 °C,116 °C,2 %,0.57 V,970 mbar,13.96 V,0 %,11 %,11 %,0.70 V,2 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,659 rpm,21 %,0 %,54 °C,116 °C,2 %,0.60 V,970 mbar,13.87 V,0 %,11 %,11 %,0.73 V,2 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,658 rpm,21 %,0 %,54 °C,116 °C,0 %,0.64 V,970 mbar,13.87 V,0 %,11 %,11 %,0.72 V,-1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,658 rpm,21 %,0 %,54 °C,116 °C,-2 %,0.63 V,970 mbar,14.05 V,0 %,11 %,11 %,0.28 V,0 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,664 rpm,21 %,0 %,54 °C,114 °C,1 %,0.60 V,970 mbar,13.96 V,1 %,11 %,11 %,0.11 V,1 %,320 mbar,Malha fechada null,18 %,0 null,177 m
24 °C,661 rpm,22 %,0 %,54 °C,114 °C,2 %,0.58 V,970 mbar,13.87 V,0 %,11 %,11 %,0.69 V,2 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,662 rpm,21 %,0 %,54 °C,114 °C,2 %,0.60 V,970 mbar,14.05 V,0 %,11 %,11 %,0.73 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,659 rpm,21 %,0 %,54 °C,116 °C,-1 %,0.65 V,970 mbar,14.05 V,0 %,11 %,11 %,0.73 V,-1 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,663 rpm,21 %,0 %,54 °C,116 °C,-2 %,0.64 V,970 mbar,13.96 V,1 %,11 %,11 %,0.59 V,-2 %,330 mbar,Malha fechada null,18 %,0 null,177 m
24 °C,662 rpm,22 %,0 %,54 °C,114 °C,0 %,0.61 V,970 mbar,13.96 V,0 %,11 %,11 %,0.10 V,1 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,665 rpm,21 %,0 %,54 °C,114 °C,1 %,0.58 V,970 mbar,13.96 V,0 %,11 %,11 %,0.68 V,1 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,660 rpm,21 %,0 %,54 °C,114 °C,1 %,0.58 V,970 mbar,14.05 V,0 %,11 %,11 %,0.72 V,1 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,661 rpm,21 %,0 %,54 °C,116 °C,-1 %,0.63 V,970 mbar,13.96 V,0 %,11 %,11 %,0.73 V,-1 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,659 rpm,21 %,0 %,54 °C,114 °C,-2 %,0.64 V,970 mbar,14.05 V,0 %,11 %,11 %,0.62 V,-2 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,661 rpm,21 %,0 %,54 °C,116 °C,0 %,0.61 V,970 mbar,14.05 V,0 %,11 %,11 %,0.09 V,1 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,658 rpm,22 %,0 %,54 °C,116 °C,1 %,0.58 V,970 mbar,13.96 V,0 %,11 %,11 %,0.53 V,2 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,658 rpm,22 %,0 %,54 °C,114 °C,2 %,0.56 V,970 mbar,13.87 V,0 %,11 %,11 %,0.69 V,2 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,662 rpm,21 %,0 %,54 °C,114 °C,2 %,0.59 V,970 mbar,13.96 V,0 %,11 %,11 %,0.72 V,-1 %,310 mbar,Malha fechada null,16 %,0 null,177 m
24 °C,659 rpm,21 %,0 %,54 °C,114 °C,-1 %,0.64 V,970 mbar,13.96 V,0 %,11 %,11 %,0.68 V,-2 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,659 rpm,22 %,0 %,54 °C,116 °C,0 %,0.62 V,970 mbar,14.05 V,0 %,11 %,11 %,0.10 V,1 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,663 rpm,21 %,0 %,54 °C,116 °C,1 %,0.59 V,970 mbar,14.05 V,0 %,11 %,11 %,0.26 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,660 rpm,22 %,0 %,54 °C,114 °C,2 %,0.57 V,970 mbar,13.96 V,0 %,11 %,11 %,0.71 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,660 rpm,21 %,0 %,54 °C,116 °C,2 %,0.62 V,970 mbar,13.96 V,1 %,11 %,11 %,0.73 V,-1 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,658 rpm,22 %,0 %,54 °C,116 °C,-1 %,0.64 V,970 mbar,13.96 V,0 %,11 %,11 %,0.70 V,-2 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,662 rpm,21 %,0 %,54 °C,116 °C,-2 %,0.63 V,970 mbar,14.05 V,0 %,11 %,11 %,0.10 V,0 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,666 rpm,22 %,0 %,54 °C,114 °C,1 %,0.59 V,970 mbar,14.05 V,0 %,11 %,11 %,0.11 V,1 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,660 rpm,22 %,0 %,54 °C,114 °C,2 %,0.58 V,970 mbar,14.05 V,0 %,11 %,11 %,0.66 V,2 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,662 rpm,22 %,0 %,54 °C,116 °C,2 %,0.56 V,970 mbar,13.96 V,0 %,11 %,11 %,0.72 V,2 %,310 mbar,Malha fechada null,16 %,0 null,177 m
24 °C,657 rpm,21 %,0 %,54 °C,116 °C,2 %,0.64 V,970 mbar,13.87 V,0 %,11 %,11 %,0.75 V,-1 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,661 rpm,21 %,0 %,54 °C,116 °C,-1 %,0.66 V,970 mbar,13.96 V,0 %,11 %,11 %,0.64 V,-2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,659 rpm,21 %,0 %,54 °C,114 °C,1 %,0.63 V,970 mbar,14.15 V,0 %,11 %,11 %,0.10 V,1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,662 rpm,22 %,0 %,54 °C,116 °C,2 %,0.60 V,970 mbar,14.05 V,1 %,11 %,11 %,0.37 V,2 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,662 rpm,22 %,0 %,54 °C,116 °C,2 %,0.58 V,970 mbar,14.05 V,0 %,11 %,11 %,0.72 V,2 %,310 mbar,Malha fechada null,16 %,0 null,177 m
24 °C,661 rpm,21 %,0 %,54 °C,116 °C,2 %,0.64 V,970 mbar,14.15 V,0 %,11 %,11 %,0.73 V,0 %,310 mbar,Malha fechada null,16 %,0 null,177 m
24 °C,659 rpm,20 %,0 %,54 °C,116 °C,-1 %,0.66 V,970 mbar,14.05 V,1 %,11 %,11 %,0.70 V,-1 %,330 mbar,Malha fechada null,18 %,0 null,177 m
24 °C,667 rpm,22 %,0 %,54 °C,116 °C,-2 %,0.64 V,970 mbar,14.05 V,0 %,11 %,11 %,0.64 V,-2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,659 rpm,21 %,0 %,54 °C,116 °C,0 %,0.62 V,970 mbar,13.96 V,0 %,11 %,11 %,0.09 V,0 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,659 rpm,22 %,0 %,54 °C,114 °C,1 %,0.60 V,970 mbar,14.05 V,0 %,11 %,11 %,0.14 V,1 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,658 rpm,21 %,0 %,54 °C,116 °C,2 %,0.58 V,970 mbar,14.05 V,0 %,11 %,11 %,0.71 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,664 rpm,21 %,0 %,54 °C,116 °C,2 %,0.62 V,970 mbar,14.15 V,0 %,11 %,11 %,0.72 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,662 rpm,21 %,0 %,54 °C,114 °C,-1 %,0.64 V,970 mbar,14.15 V,0 %,11 %,11 %,0.67 V,-1 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,662 rpm,21 %,0 %,54 °C,116 °C,0 %,0.63 V,970 mbar,14.05 V,0 %,11 %,11 %,0.11 V,1 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,661 rpm,21 %,0 %,54 °C,116 °C,1 %,0.60 V,970 mbar,14.05 V,0 %,11 %,11 %,0.34 V,2 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,661 rpm,21 %,0 %,54 °C,114 °C,2 %,0.58 V,970 mbar,14.05 V,0 %,11 %,11 %,0.71 V,2 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,662 rpm,21 %,0 %,54 °C,116 °C,2 %,0.63 V,970 mbar,14.05 V,0 %,11 %,11 %,0.74 V,0 %,310 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,657 rpm,21 %,0 %,54 °C,116 °C,-1 %,0.66 V,970 mbar,14.05 V,0 %,11 %,11 %,0.72 V,-1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,659 rpm,21 %,0 %,54 °C,116 °C,-2 %,0.65 V,970 mbar,14.05 V,0 %,11 %,11 %,0.15 V,0 %,310 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,663 rpm,22 %,0 %,54 °C,114 °C,1 %,0.62 V,970 mbar,14.05 V,1 %,11 %,11 %,0.14 V,1 %,330 mbar,Malha fechada null,18 %,0 null,177 m
24 °C,662 rpm,22 %,0 %,54 °C,116 °C,2 %,0.59 V,970 mbar,14.05 V,0 %,11 %,11 %,0.70 V,2 %,310 mbar,Malha fechada null,16 %,0 null,177 m
24 °C,660 rpm,21 %,0 %,54 °C,116 °C,2 %,0.62 V,970 mbar,13.96 V,1 %,11 %,11 %,0.72 V,2 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,660 rpm,21 %,0 %,54 °C,114 °C,-1 %,0.64 V,970 mbar,13.87 V,0 %,11 %,11 %,0.72 V,-1 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,657 rpm,21 %,0 %,54 °C,116 °C,-2 %,0.65 V,970 mbar,14.05 V,0 %,11 %,11 %,0.23 V,0 %,310 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,661 rpm,21 %,0 %,54 °C,116 °C,1 %,0.62 V,970 mbar,14.05 V,0 %,11 %,11 %,0.11 V,1 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,664 rpm,21 %,0 %,54 °C,114 °C,2 %,0.60 V,970 mbar,14.05 V,0 %,11 %,11 %,0.68 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,661 rpm,21 %,0 %,54 °C,116 °C,2 %,0.60 V,970 mbar,14.05 V,0 %,11 %,11 %,0.69 V,2 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,664 rpm,21 %,0 %,54 °C,114 °C,-1 %,0.63 V,970 mbar,13.96 V,0 %,11 %,11 %,0.73 V,-1 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,659 rpm,21 %,0 %,54 °C,114 °C,-2 %,0.65 V,970 mbar,13.87 V,0 %,11 %,11 %,0.64 V,-2 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,664 rpm,21 %,0 %,54 °C,114 °C,0 %,0.63 V,970 mbar,14.05 V,0 %,11 %,11 %,0.10 V,1 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,659 rpm,21 %,0 %,54 °C,116 °C,1 %,0.60 V,970 mbar,14.05 V,0 %,11 %,11 %,0.22 V,2 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,657 rpm,22 %,0 %,54 °C,116 °C,2 %,0.59 V,970 mbar,14.05 V,0 %,11 %,11 %,0.71 V,2 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,657 rpm,21 %,0 %,54 °C,116 °C,2 %,0.63 V,970 mbar,13.96 V,0 %,11 %,11 %,0.73 V,2 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,658 rpm,21 %,0 %,54 °C,116 °C,-1 %,0.65 V,970 mbar,13.96 V,0 %,11 %,11 %,0.73 V,-1 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,662 rpm,21 %,0 %,54 °C,116 °C,-2 %,0.65 V,970 mbar,13.96 V,0 %,11 %,11 %,0.60 V,-2 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,660 rpm,21 %,0 %,54 °C,116 °C,0 %,0.63 V,970 mbar,13.96 V,0 %,11 %,11 %,0.09 V,1 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,662 rpm,21 %,0 %,54 °C,116 °C,1 %,0.60 V,970 mbar,14.15 V,0 %,11 %,11 %,0.67 V,2 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,661 rpm,21 %,0 %,54 °C,116 °C,2 %,0.60 V,970 mbar,14.05 V,0 %,11 %,11 %,0.72 V,2 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,658 rpm,21 %,0 %,54 °C,116 °C,2 %,0.63 V,970 mbar,13.96 V,0 %,11 %,11 %,0.71 V,-1 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,660 rpm,21 %,0 %,54 °C,114 °C,-2 %,0.65 V,970 mbar,13.87 V,0 %,11 %,11 %,0.70 V,-2 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,665 rpm,21 %,0 %,54 °C,116 °C,-2 %,0.64 V,970 mbar,13.96 V,0 %,11 %,11 %,0.11 V,0 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,662 rpm,21 %,0 %,54 °C,116 °C,0 %,0.62 V,970 mbar,14.05 V,0 %,11 %,11 %,0.13 V,1 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,657 rpm,22 %,0 %,54 °C,114 °C,1 %,0.60 V,970 mbar,13.87 V,0 %,11 %,11 %,0.70 V,1 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,659 rpm,22 %,0 %,54 °C,114 °C,1 %,0.62 V,970 mbar,13.96 V,0 %,11 %,11 %,0.73 V,1 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,663 rpm,21 %,0 %,54 °C,116 °C,-1 %,0.65 V,970 mbar,14.05 V,0 %,11 %,11 %,0.73 V,-2 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,660 rpm,21 %,0 %,54 °C,116 °C,-2 %,0.66 V,970 mbar,14.15 V,0 %,11 %,11 %,0.56 V,-2 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,661 rpm,21 %,0 %,54 °C,116 °C,0 %,0.64 V,970 mbar,14.05 V,0 %,11 %,11 %,0.09 V,0 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,660 rpm,22 %,0 %,54 °C,116 °C,1 %,0.61 V,970 mbar,13.96 V,0 %,11 %,11 %,0.23 V,1 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,662 rpm,21 %,0 %,54 °C,116 °C,1 %,0.60 V,970 mbar,14.05 V,0 %,11 %,11 %,0.71 V,1 %,310 mbar,Malha fechada null,16 %,0 null,177 m
24 °C,656 rpm,20 %,0 %,54 °C,116 °C,1 %,0.63 V,970 mbar,14.05 V,0 %,11 %,11 %,0.73 V,-1 %,310 mbar,Malha fechada null,16 %,0 null,177 m
24 °C,653 rpm,21 %,0 %,54 °C,116 °C,-1 %,0.66 V,970 mbar,14.15 V,0 %,11 %,11 %,0.68 V,-2 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,664 rpm,22 %,0 %,54 °C,116 °C,0 %,0.64 V,970 mbar,14.05 V,0 %,11 %,11 %,0.09 V,0 %,320 mbar,Malha fechada null,18 %,0 null,177 m
24 °C,662 rpm,22 %,0 %,54 °C,116 °C,1 %,0.62 V,970 mbar,14.05 V,0 %,11 %,11 %,0.13 V,1 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,655 rpm,21 %,0 %,54 °C,116 °C,2 %,0.60 V,970 mbar,13.96 V,0 %,11 %,11 %,0.72 V,2 %,310 mbar,Malha fechada null,16 %,0 null,177 m
24 °C,657 rpm,21 %,0 %,54 °C,116 °C,2 %,0.65 V,970 mbar,13.96 V,0 %,11 %,11 %,0.75 V,2 %,310 mbar,Malha fechada null,16 %,0 null,177 m
24 °C,662 rpm,21 %,0 %,54 °C,116 °C,-1 %,0.67 V,970 mbar,14.05 V,0 %,11 %,11 %,0.71 V,-2 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,661 rpm,22 %,0 %,54 °C,116 °C,0 %,0.65 V,970 mbar,14.05 V,0 %,11 %,11 %,0.10 V,0 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,662 rpm,22 %,0 %,54 °C,116 °C,1 %,0.63 V,970 mbar,14.05 V,0 %,11 %,11 %,0.18 V,2 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,660 rpm,22 %,0 %,54 °C,116 °C,2 %,0.62 V,970 mbar,14.05 V,0 %,11 %,11 %,0.71 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,661 rpm,21 %,0 %,54 °C,116 °C,2 %,0.64 V,970 mbar,14.05 V,0 %,11 %,11 %,0.73 V,2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,657 rpm,21 %,0 %,54 °C,116 °C,-1 %,0.65 V,970 mbar,14.15 V,0 %,11 %,11 %,0.69 V,-2 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,653 rpm,22 %,0 %,54 °C,114 °C,0 %,0.65 V,970 mbar,13.96 V,0 %,11 %,11 %,0.10 V,1 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,660 rpm,22 %,0 %,54 °C,116 °C,1 %,0.62 V,970 mbar,14.05 V,0 %,11 %,11 %,0.14 V,2 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,661 rpm,21 %,0 %,54 °C,116 °C,2 %,0.61 V,970 mbar,14.15 V,0 %,11 %,11 %,0.72 V,2 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,664 rpm,22 %,0 %,54 °C,116 °C,2 %,0.62 V,970 mbar,13.96 V,0 %,11 %,11 %,0.74 V,2 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,660 rpm,21 %,0 %,54 °C,116 °C,-1 %,0.65 V,970 mbar,13.96 V,0 %,11 %,11 %,0.75 V,-1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,656 rpm,21 %,0 %,54 °C,116 °C,-2 %,0.67 V,970 mbar,14.15 V,0 %,11 %,11 %,0.67 V,-2 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,658 rpm,22 %,0 %,54 °C,116 °C,0 %,0.65 V,970 mbar,14.05 V,0 %,11 %,11 %,0.12 V,0 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,668 rpm,22 %,0 %,54 °C,116 °C,1 %,0.63 V,970 mbar,13.96 V,0 %,11 %,11 %,0.19 V,1 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,663 rpm,22 %,0 %,54 °C,116 °C,2 %,0.61 V,970 mbar,14.05 V,0 %,11 %,11 %,0.71 V,2 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,658 rpm,21 %,0 %,54 °C,116 °C,2 %,0.64 V,970 mbar,14.05 V,0 %,11 %,11 %,0.75 V,-1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,664 rpm,21 %,0 %,54 °C,116 °C,-1 %,0.66 V,970 mbar,13.96 V,0 %,11 %,11 %,0.73 V,-2 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,659 rpm,21 %,0 %,54 °C,116 °C,-2 %,0.66 V,970 mbar,14.05 V,0 %,11 %,11 %,0.27 V,0 %,320 mbar,Malha fechada null,17 %,0 null,177 m
24 °C,663 rpm,21 %,0 %,54 °C,116 °C,0 %,0.64 V,970 mbar,14.05 V,1 %,11 %,11 %,0.10 V,1 %,330 mbar,Malha fechada null,18 %,0 null,177 m
